,chrom_1,start_1,end_1,chrom_2,start_2,end_2
16582,chr11,47584313,47584355,chr11,47584319,47584378
16583,chr11,47584313,47584540,chr11,47584319,47584378
16584,chr11,47584313,47584561,chr11,47584386,47584461
16585,chr11,47584313,47584545,chr11,47584319,47584378
16586,chr11,47584313,47584549,chr11,47584319,47584378
16587,chr11,47584313,47584549,chr11,47584386,47584461
16588,chr11,47584313,47584561,chr11,47584386,47584461
16589,chr11,47584313,47584545,chr11,47584386,47584461
16590,chr11,47584313,47584561,chr11,47584319,47584378
16591,chr3,47585268,47588208,chr3,47585987,47586093
16592,chr3,47585268,47588208,chr3,47586064,47586129
16593,chr3,47585268,47588208,chr3,47586596,47586637
16594,chr3,47585268,47588208,chr3,47586726,47586765
16595,chr3,47585268,47588208,chr3,47585983,47586097
16596,chr6,47624227,47627263,chr6,47624407,47624468
16597,chr6,47624227,47627263,chr6,47624735,47624799
16598,chr6,47624227,47627263,chr6,47624748,47624781
16599,chrX,47635520,47636828,chrX,47636299,47636348
16600,chrX,47635520,47636828,chrX,47635607,47635668
16601,chrX,47635520,47636828,chrX,47636261,47636342
16602,chrX,47635520,47636828,chrX,47635607,47635668
16603,chrX,47635520,47636828,chrX,47636261,47636342
16604,chrX,47635520,47636828,chrX,47636299,47636348
16605,chr20,47653417,47655742,chr20,47654253,47654275
16606,chr20,47653417,47656872,chr20,47654253,47654275
16607,chr20,47653417,47656877,chr20,47654253,47654275
16608,chr20,47656911,47658361,chr20,47657686,47657716
16609,chr20,47656911,47658361,chr20,47657677,47657686
16610,chr20,47657251,47658392,chr20,47657686,47657716
16611,chr20,47657251,47658392,chr20,47657677,47657686
16612,chr20,47657405,47658361,chr20,47657686,47657716
16613,chr20,47657405,47658361,chr20,47657686,47657716
16614,chr20,47657405,47658361,chr20,47657677,47657686
16615,chr20,47657405,47658361,chr20,47657677,47657686
16616,chr20,47657434,47658361,chr20,47657677,47657686
16617,chr20,47657434,47658361,chr20,47657686,47657716
16618,chr20,47657667,47658361,chr20,47657686,47657716
16619,chr20,47657667,47658361,chr20,47657677,47657686
16620,chr17,47658507,47658660,chr17,47658577,47658634
16621,chr17,47682403,47683077,chr17,47682508,47682593
16622,chr17,47682403,47683089,chr17,47682508,47682593
16623,chr17,47682403,47683085,chr17,47682508,47682593
16624,chr17,47682404,47685505,chr17,47684488,47684573
16625,chr17,47682404,47685505,chr17,47682508,47682593
16626,chr17,47682404,47685505,chr17,47684488,47684573
16627,chr17,47682404,47685505,chr17,47682508,47682593
16628,chr17,47682404,47682633,chr17,47682508,47682593
16629,chr17,47682404,47682790,chr17,47682508,47682593
16630,chr17,47682404,47682680,chr17,47682508,47682593
16631,chr17,47682404,47682680,chr17,47682508,47682593
16632,chr20,47682993,47683169,chr20,47682995,47683028
16633,chr17,47684312,47684511,chr17,47684488,47684573
16634,chr8,47735306,47735511,chr8,47735350,47735402
16635,chr8,47735306,47735913,chr8,47735350,47735402
16636,chr8,47735306,47735883,chr8,47735350,47735402
16637,chr8,47735306,47735911,chr8,47735350,47735402
16638,chr8,47735306,47735785,chr8,47735350,47735402
16639,chr8,47735319,47735916,chr8,47735350,47735402
16640,chr8,47735319,47735513,chr8,47735350,47735402
16641,chr19,47741432,47743134,chr19,47742690,47742774
16642,chr19,47752511,47754891,chr19,47752511,47752542
16643,chr19,47752511,47752553,chr19,47752511,47752542
16644,chr19,47752511,47752709,chr19,47752511,47752542
16645,chr19,47752511,47752607,chr19,47752511,47752542
16646,chr8,47773110,47774172,chr8,47773827,47773866
16647,chr8,47773135,47774172,chr8,47773827,47773866
16648,chr8,47773734,47774172,chr8,47773827,47773866
16649,chr11,47778086,47779104,chr11,47778947,47779066
16650,chr11,47778117,47779104,chr11,47778947,47779066
16651,chr11,47778236,47779104,chr11,47778947,47779066
16652,chr19,47782179,47784682,chr19,47784439,47784535
16653,chr12,47782721,47783840,chr12,47782788,47782880
16654,chr12,47782721,47783840,chr12,47782788,47782880
16655,chr12,47782725,47783886,chr12,47782788,47782880
16656,chr2,47783144,47783493,chr2,47783227,47783322
16657,chr2,47783144,47783493,chr2,47783291,47783350
16658,chr2,47783149,47783493,chr2,47783227,47783322
16659,chr2,47783149,47783493,chr2,47783291,47783350
16660,chr2,47783161,47783493,chr2,47783227,47783322
16661,chr2,47783161,47783493,chr2,47783291,47783350
16662,chr2,47783169,47783493,chr2,47783227,47783322
16663,chr2,47783169,47783493,chr2,47783291,47783350
16664,chr19,47784289,47784682,chr19,47784439,47784535
16665,chr19,47784289,47784681,chr19,47784439,47784535
16666,chr19,47784289,47784654,chr19,47784439,47784535
16667,chr19,47784289,47784648,chr19,47784439,47784535
16668,chr19,47784289,47784457,chr19,47784439,47784535
16669,chr19,47784289,47784686,chr19,47784439,47784535
16670,chr19,47784405,47784564,chr19,47784439,47784535
16671,chr2,47798610,47801155,chr2,47800462,47800506
16672,chr2,47798636,47801155,chr2,47800462,47800506
16673,chr2,47801396,47803685,chr2,47803586,47803642
16674,chr2,47801399,47806358,chr2,47803586,47803642
16675,chr2,47801399,47806358,chr2,47804924,47804982
16676,chr2,47802242,47803685,chr2,47803586,47803642
16677,chr2,47802668,47803685,chr2,47803586,47803642
16678,chr2,47802669,47803685,chr2,47803586,47803642
16679,chr2,47802767,47805707,chr2,47803586,47803642
16680,chr2,47802767,47805707,chr2,47804924,47804982
16681,chr2,47803419,47803685,chr2,47803586,47803642
16682,chr2,47803419,47803685,chr2,47803586,47803642
16683,chr2,47803419,47803685,chr2,47803586,47803642
16684,chr2,47803482,47803685,chr2,47803586,47803642
16685,chr2,47804909,47805027,chr2,47804924,47804982
16686,chr2,47804909,47805027,chr2,47804924,47804982
16687,chr2,47804909,47805707,chr2,47804924,47804982
16688,chr2,47804909,47805027,chr2,47804924,47804982
16689,chr2,47804909,47806358,chr2,47804924,47804982
16690,chr2,47804909,47805707,chr2,47804924,47804982
16691,chr2,47804909,47805027,chr2,47804924,47804982
16692,chr2,47804909,47805707,chr2,47804924,47804982
16693,chr2,47806860,47810063,chr2,47807841,47807889
16694,chr2,47806860,47810063,chr2,47807845,47807921
16695,chr2,47806860,47810063,chr2,47807521,47807589
16696,chr2,47806919,47808117,chr2,47807521,47807589
16697,chr2,47806919,47808117,chr2,47807841,47807889
16698,chr2,47806919,47808117,chr2,47807845,47807921
16699,chr2,47806919,47808117,chr2,47807845,47807921
16700,chr2,47806919,47808117,chr2,47807521,47807589
16701,chr2,47806919,47808117,chr2,47807841,47807889
16702,chr2,47806936,47808117,chr2,47807841,47807889
16703,chr2,47806936,47808117,chr2,47807521,47807589
16704,chr2,47806936,47808117,chr2,47807845,47807921
16705,chr17,47823271,47824204,chr17,47824039,47824115
16706,chr17,47823460,47824204,chr17,47824039,47824115
16707,chr17,47823489,47824204,chr17,47824039,47824115
16708,chr17,47823582,47824458,chr17,47824039,47824115
16709,chr17,47844907,47847298,chr17,47845358,47845402
16710,chr17,47844907,47847298,chr17,47845452,47845511
16711,chr17,47844907,47847298,chr17,47845034,47845104
16712,chr17,47844907,47847298,chr17,47845012,47845063
16713,chr17,47844907,47847298,chr17,47845639,47845708
16714,chr17,47844907,47847298,chr17,47845938,47845974
16715,chr17,47844907,47847298,chr17,47845639,47845708
16716,chr17,47844907,47847298,chr17,47845012,47845063
16717,chr17,47844907,47847298,chr17,47845874,47845924
16718,chr17,47844907,47847298,chr17,47845875,47845902
16719,chr17,47844907,47847298,chr17,47845938,47845974
16720,chr17,47844907,47847298,chr17,47845875,47845902
16721,chr17,47844907,47847298,chr17,47845874,47845924
16722,chr17,47844907,47847298,chr17,47845452,47845511
16723,chr17,47844907,47847298,chr17,47845358,47845402
16724,chr17,47844907,47847298,chr17,47845034,47845104
16725,chr3,47849866,47850192,chr3,47850007,47850051
16726,chr3,47850689,47852933,chr3,47851834,47851862
16727,chr3,47850689,47852933,chr3,47851926,47851983
16728,chr3,47850689,47852933,chr3,47851695,47851753
16729,chr3,47850689,47852933,chr3,47851834,47851888
16730,chr3,47850689,47852933,chr3,47850745,47850806
16731,chr3,47850689,47852933,chr3,47852121,47852179
16732,chr3,47850689,47852933,chr3,47851940,47851985
16733,chr3,47850689,47852933,chr3,47852020,47852057
16734,chr3,47850689,47852933,chr3,47852051,47852084
16735,chr3,47850689,47852933,chr3,47851430,47851486
16736,chr3,47850689,47852933,chr3,47850769,47850800
16737,chr3,47850689,47852933,chr3,47851678,47851720
16738,chr3,47850694,47852933,chr3,47850745,47850806
16739,chr3,47850694,47852933,chr3,47852051,47852084
16740,chr3,47850694,47852933,chr3,47852121,47852179
16741,chr3,47850694,47852791,chr3,47851430,47851486
16742,chr3,47850694,47852791,chr3,47850769,47850800
16743,chr3,47850694,47852791,chr3,47850745,47850806
16744,chr3,47850694,47852933,chr3,47851678,47851720
16745,chr3,47850694,47852933,chr3,47851430,47851486
16746,chr3,47850694,47852933,chr3,47850769,47850800
16747,chr3,47850694,47852791,chr3,47851678,47851720
16748,chr3,47850694,47852933,chr3,47852020,47852057
16749,chr3,47850694,47852791,chr3,47851834,47851862
16750,chr3,47850694,47852791,chr3,47851834,47851888
16751,chr3,47850694,47852791,chr3,47851940,47851985
16752,chr3,47850694,47852791,chr3,47851926,47851983
16753,chr3,47850694,47852791,chr3,47852020,47852057
16754,chr3,47850694,47852791,chr3,47852051,47852084
16755,chr3,47850694,47852791,chr3,47852121,47852179
16756,chr3,47850694,47852791,chr3,47851695,47851753
16757,chr3,47850694,47852933,chr3,47851940,47851985
16758,chr3,47850694,47852933,chr3,47851695,47851753
16759,chr3,47850694,47852933,chr3,47851834,47851888
16760,chr3,47850694,47852933,chr3,47851834,47851862
16761,chr3,47850694,47852933,chr3,47851926,47851983
16762,chr3,47851093,47853031,chr3,47851678,47851720
16763,chr3,47851093,47853031,chr3,47851430,47851486
16764,chr3,47851093,47853031,chr3,47852051,47852084
16765,chr3,47851093,47853031,chr3,47852020,47852057
16766,chr3,47851093,47853031,chr3,47851940,47851985
16767,chr3,47851093,47853031,chr3,47851926,47851983
16768,chr3,47851093,47853031,chr3,47851834,47851862
16769,chr3,47851093,47853031,chr3,47851695,47851753
16770,chr3,47851093,47853031,chr3,47851834,47851888
16771,chr3,47851093,47853031,chr3,47852121,47852179
16772,chr3,47851867,47853031,chr3,47851834,47851888
16773,chr3,47851867,47853031,chr3,47852051,47852084
16774,chr3,47851867,47853031,chr3,47851926,47851983
16775,chr3,47851867,47853031,chr3,47851940,47851985
16776,chr3,47851867,47853031,chr3,47852020,47852057
16777,chr3,47851867,47853031,chr3,47852121,47852179
16778,chr3,47852144,47852791,chr3,47852121,47852179
16779,chr17,47946613,47949267,chr17,47948906,47948980
16780,chr17,47946613,47949287,chr17,47949122,47949164
16781,chr17,47946613,47949113,chr17,47948906,47948980
16782,chr17,47946613,47949113,chr17,47948861,47948897
16783,chr17,47946613,47949287,chr17,47948861,47948897
16784,chr17,47946613,47949267,chr17,47949122,47949164
16785,chr17,47946613,47949287,chr17,47948906,47948980
16786,chr17,47946613,47949267,chr17,47948861,47948897
16787,chr17,47946782,47949308,chr17,47948861,47948897
16788,chr17,47946782,47949308,chr17,47948906,47948980
16789,chr17,47946782,47949308,chr17,47949122,47949164
16790,chr12,47968229,47968849,chr12,47968779,47968825
16791,chr12,47968229,47968849,chr12,47968779,47968825
16792,chr12,47968229,47968878,chr12,47968779,47968825
16793,chr8,47969797,47970876,chr8,47970653,47970706
16794,chr8,47969797,47970876,chr8,47970587,47970632
16795,chr8,47970510,47970876,chr8,47970653,47970706
16796,chr8,47970510,47970876,chr8,47970653,47970706
16797,chr8,47970510,47970735,chr8,47970587,47970632
16798,chr8,47970510,47970876,chr8,47970653,47970706
16799,chr8,47970510,47970876,chr8,47970587,47970632
16800,chr8,47970510,47970876,chr8,47970587,47970632
16801,chr8,47970510,47970876,chr8,47970587,47970632
16802,chr8,47970510,47970876,chr8,47970653,47970706
16803,chr8,47970510,47970876,chr8,47970587,47970632
16804,chr8,47970510,47970735,chr8,47970653,47970706
16805,chr8,47970510,47970876,chr8,47970587,47970632
16806,chr8,47970510,47970876,chr8,47970653,47970706
16807,chr8,47976685,47978145,chr8,47977927,47977981
16808,chr8,47976685,47978145,chr8,47977927,47977981
16809,chr8,47976685,47978145,chr8,47977927,47977981
16810,chr8,47976685,47978145,chr8,47977927,47977981
16811,chr8,47976778,47978160,chr8,47977927,47977981
16812,chr8,47976778,47978160,chr8,47977927,47977981
16813,chr8,47977736,47978160,chr8,47977927,47977981
16814,chr17,48059641,48061480,chr17,48060094,48060122
16815,chr17,48059641,48061480,chr17,48060096,48060106
16816,chr17,48059641,48061479,chr17,48059958,48060030
16817,chr17,48059641,48061479,chr17,48059643,48059705
16818,chr17,48059641,48061479,chr17,48060094,48060122
16819,chr17,48059641,48061479,chr17,48060096,48060106
16820,chr17,48059641,48061480,chr17,48060667,48060730
16821,chr17,48059641,48061479,chr17,48061055,48061095
16822,chr17,48059641,48061545,chr17,48061109,48061151
16823,chr17,48059641,48061487,chr17,48061034,48061089
16824,chr17,48059641,48061545,chr17,48061034,48061089
16825,chr17,48059641,48059833,chr17,48059643,48059705
16826,chr17,48059641,48061487,chr17,48060667,48060730
16827,chr17,48059641,48061487,chr17,48060096,48060106
16828,chr17,48059641,48061487,chr17,48060094,48060122
16829,chr17,48059641,48061487,chr17,48061109,48061151
16830,chr17,48059641,48061545,chr17,48060667,48060730
16831,chr17,48059641,48061480,chr17,48061109,48061151
16832,chr17,48059641,48061487,chr17,48059643,48059705
16833,chr17,48059641,48061487,chr17,48059958,48060030
16834,chr17,48059641,48061545,chr17,48060096,48060106
16835,chr17,48059641,48061545,chr17,48060094,48060122
16836,chr17,48059641,48061545,chr17,48059958,48060030
16837,chr17,48059641,48061545,chr17,48059643,48059705
16838,chr17,48059641,48059936,chr17,48059643,48059705
16839,chr17,48059641,48061480,chr17,48061055,48061095
16840,chr17,48059641,48059653,chr17,48059643,48059705
16841,chr17,48059641,48061545,chr17,48061055,48061095
16842,chr17,48059641,48061480,chr17,48061034,48061089
16843,chr17,48059641,48061479,chr17,48061034,48061089
16844,chr17,48059641,48061479,chr17,48060667,48060730
16845,chr17,48059641,48061480,chr17,48059958,48060030
16846,chr17,48059641,48061487,chr17,48061055,48061095
16847,chr17,48059641,48061479,chr17,48061109,48061151
16848,chr17,48059641,48061480,chr17,48059643,48059705
16849,chr17,48059971,48060050,chr17,48059958,48060030
16850,chr8,48060681,48061570,chr8,48061461,48061531
16851,chr8,48060681,48061417,chr8,48061365,48061431
16852,chr8,48060681,48061570,chr8,48061365,48061431
16853,chr8,48060828,48064708,chr8,48061461,48061531
16854,chr8,48060828,48061480,chr8,48061461,48061531
16855,chr8,48060828,48061480,chr8,48061365,48061431
16856,chr8,48060828,48064708,chr8,48061365,48061431
16857,chr17,48070051,48071434,chr17,48070927,48070983
16858,chr17,48070051,48071434,chr17,48070937,48070987
16859,chr17,48070051,48071434,chr17,48070457,48070561
16860,chr17,48070058,48071434,chr17,48070937,48070987
16861,chr17,48070058,48071434,chr17,48070457,48070561
16862,chr17,48070058,48071434,chr17,48070927,48070983
16863,chr13,48075723,48077138,chr13,48076716,48076800
16864,chr13,48079776,48079991,chr13,48079854,48079902
16865,chr19,48115444,48115648,chr19,48115469,48115543
16866,chr19,48115444,48115648,chr19,48115469,48115543
16867,chr19,48115444,48115648,chr19,48115469,48115542
16868,chr19,48115444,48115648,chr19,48115469,48115542
16869,chr19,48115449,48115732,chr19,48115469,48115543
16870,chr19,48115449,48115732,chr19,48115469,48115542
16871,chr19,48115449,48115648,chr19,48115469,48115543
16872,chr19,48115449,48115648,chr19,48115469,48115542
16873,chr19,48115454,48115648,chr19,48115469,48115542
16874,chr19,48115454,48115648,chr19,48115469,48115543
16875,chr19,48115459,48115648,chr19,48115469,48115542
16876,chr19,48115459,48115732,chr19,48115469,48115542
16877,chr19,48115459,48115732,chr19,48115469,48115543
16878,chr19,48115459,48115732,chr19,48115469,48115542
16879,chr19,48115459,48115732,chr19,48115469,48115543
16880,chr19,48115459,48115732,chr19,48115469,48115542
16881,chr19,48115459,48115648,chr19,48115469,48115542
16882,chr19,48115459,48115648,chr19,48115469,48115542
16883,chr19,48115459,48115648,chr19,48115469,48115543
16884,chr19,48115459,48115648,chr19,48115469,48115543
16885,chr19,48115459,48115648,chr19,48115469,48115543
16886,chr19,48115459,48115732,chr19,48115469,48115543
16887,chr19,48115459,48115648,chr19,48115469,48115542
16888,chr19,48115459,48115648,chr19,48115469,48115543
16889,chr19,48115459,48115732,chr19,48115469,48115542
16890,chr19,48115459,48115732,chr19,48115469,48115543
16891,chr19,48115491,48115648,chr19,48115469,48115543
16892,chr19,48115491,48115732,chr19,48115469,48115543
16893,chr19,48115491,48115732,chr19,48115469,48115542
16894,chr19,48115491,48115648,chr19,48115469,48115542
16895,chr19,48115496,48115732,chr19,48115469,48115543
16896,chr19,48115496,48115732,chr19,48115469,48115542
16897,chr19,48115523,48115732,chr19,48115469,48115542
16898,chr19,48115523,48115732,chr19,48115469,48115543
16899,chr3,48157145,48158944,chr3,48157661,48157755
16900,chr3,48157145,48158944,chr3,48157661,48157755
16901,chr13,48261138,48261875,chr13,48261610,48261670
16902,chr13,48261138,48261875,chr13,48261710,48261826
16903,chr13,48261138,48261875,chr13,48261584,48261679
16904,chr13,48261138,48262064,chr13,48261584,48261679
16905,chr13,48261138,48262064,chr13,48261710,48261826
16906,chr13,48261138,48262064,chr13,48261610,48261670
16907,chr13,48261138,48261875,chr13,48261714,48261795
16908,chr13,48261138,48261591,chr13,48261584,48261679
16909,chr13,48261138,48261875,chr13,48261743,48261771
16910,chr13,48261138,48262064,chr13,48261743,48261771
16911,chr13,48261138,48262064,chr13,48261714,48261795
16912,chr13,48261224,48270357,chr13,48261714,48261795
16913,chr13,48261224,48261875,chr13,48261584,48261679
16914,chr13,48261224,48270357,chr13,48261710,48261826
16915,chr13,48261224,48270357,chr13,48261584,48261679
16916,chr13,48261224,48261875,chr13,48261610,48261670
16917,chr13,48261224,48261875,chr13,48261710,48261826
16918,chr13,48261224,48270357,chr13,48261610,48261670
16919,chr13,48261224,48261875,chr13,48261743,48261771
16920,chr13,48261224,48261875,chr13,48261714,48261795
16921,chr13,48261224,48270357,chr13,48261743,48261771
16922,chr15,48341428,48342395,chr15,48342290,48342372
16923,chr15,48341428,48342395,chr15,48342286,48342362
16924,chr15,48342021,48342395,chr15,48342290,48342372
16925,chr15,48342021,48342395,chr15,48342286,48342362
16926,chr15,48342078,48343373,chr15,48342290,48342372
16927,chr15,48342078,48343373,chr15,48342286,48342362
16928,chr15,48342078,48343369,chr15,48342290,48342372
16929,chr15,48342078,48342293,chr15,48342286,48342362
16930,chr15,48342078,48342293,chr15,48342290,48342372
16931,chr15,48342078,48343369,chr15,48342286,48342362
16932,chr16,48361476,48362737,chr16,48361991,48362056
16933,chr16,48361476,48362737,chr16,48362179,48362219
16934,chr16,48361476,48362737,chr16,48362232,48362304
16935,chr16,48361853,48362042,chr16,48361991,48362056
16936,chr16,48361863,48363122,chr16,48362179,48362219
16937,chr16,48361863,48363122,chr16,48361991,48362056
16938,chr16,48361863,48363122,chr16,48362232,48362304
16939,chr19,48382574,48383292,chr19,48382606,48382629
16940,chr19,48382577,48383292,chr19,48382606,48382629
16941,chr10,48434878,48436440,chr10,48435175,48435224
16942,chr10,48434878,48436440,chr10,48435240,48435399
16943,chr10,48434878,48436440,chr10,48435444,48435487
16944,chr10,48434883,48435877,chr10,48435444,48435487
16945,chr10,48434883,48435877,chr10,48435175,48435224
16946,chr10,48434883,48435877,chr10,48435240,48435399
16947,chr10,48434895,48439357,chr10,48435240,48435399
16948,chr10,48434895,48439360,chr10,48435240,48435399
16949,chr10,48434895,48439360,chr10,48435444,48435487
16950,chr10,48434895,48439357,chr10,48435175,48435224
16951,chr10,48434895,48439360,chr10,48435175,48435224
16952,chr10,48434895,48439357,chr10,48435444,48435487
16953,chr10,48434895,48439360,chr10,48435175,48435224
16954,chr10,48434895,48439360,chr10,48435240,48435399
16955,chr10,48434895,48439360,chr10,48435444,48435487
16956,chr10,48435029,48439357,chr10,48435240,48435399
16957,chr10,48435029,48439360,chr10,48435240,48435399
16958,chr10,48435029,48439360,chr10,48435175,48435224
16959,chr10,48435029,48439360,chr10,48435240,48435399
16960,chr10,48435029,48439360,chr10,48435444,48435487
16961,chr10,48435029,48439357,chr10,48435444,48435487
16962,chr10,48435029,48439357,chr10,48435175,48435224
16963,chr10,48435029,48439360,chr10,48435175,48435224
16964,chr10,48435029,48439360,chr10,48435444,48435487
16965,chr3,48440283,48440458,chr3,48440448,48440458
16966,chr3,48440402,48441034,chr3,48440561,48440571
16967,chr3,48440402,48441034,chr3,48440448,48440458
16968,chr3,48440402,48441034,chr3,48440541,48440551
16969,chr3,48440540,48440628,chr3,48440561,48440571
16970,chr3,48440540,48440628,chr3,48440541,48440551
16971,chr3,48443847,48444203,chr3,48443847,48443871
16972,chr19,48453025,48457022,chr19,48453835,48453877
16973,chr19,48453025,48457022,chr19,48453741,48453777
16974,chr19,48453025,48457022,chr19,48453568,48453615
16975,chr3,48467797,48469106,chr3,48468367,48468422
16976,chr3,48467797,48469106,chr3,48467896,48467936
16977,chr3,48467797,48469106,chr3,48468640,48468687
16978,chr3,48467797,48469106,chr3,48469019,48469062
16979,chr3,48467797,48469106,chr3,48468406,48468430
16980,chr3,48467797,48469106,chr3,48468961,48468983
16981,chr3,48467869,48469106,chr3,48468961,48468983
16982,chr3,48467869,48469106,chr3,48469019,48469062
16983,chr3,48467869,48469106,chr3,48468640,48468687
16984,chr3,48467869,48469106,chr3,48468367,48468422
16985,chr3,48467869,48469106,chr3,48467896,48467936
16986,chr3,48467869,48469106,chr3,48468406,48468430
16987,chr3,48467875,48469106,chr3,48469019,48469062
16988,chr3,48467875,48469106,chr3,48468961,48468983
16989,chr3,48467875,48469106,chr3,48469019,48469062
16990,chr3,48467875,48469106,chr3,48468961,48468983
16991,chr3,48467875,48469106,chr3,48468640,48468687
16992,chr3,48467875,48469106,chr3,48468367,48468422
16993,chr3,48467875,48469106,chr3,48468406,48468430
16994,chr3,48467875,48469106,chr3,48468367,48468422
16995,chr3,48467875,48469106,chr3,48467896,48467936
16996,chr3,48467875,48469106,chr3,48467896,48467936
16997,chr3,48467875,48469106,chr3,48468640,48468687
16998,chr3,48467875,48469106,chr3,48468406,48468430
16999,chr3,48467876,48469106,chr3,48467896,48467936
17000,chr3,48467876,48469106,chr3,48468367,48468422
17001,chr3,48467876,48469186,chr3,48469019,48469062
17002,chr3,48467876,48469186,chr3,48468961,48468983
17003,chr3,48467876,48469186,chr3,48468640,48468687
17004,chr3,48467876,48469106,chr3,48468406,48468430
17005,chr3,48467876,48469186,chr3,48468367,48468422
17006,chr3,48467876,48469106,chr3,48468961,48468983
17007,chr3,48467876,48469106,chr3,48469019,48469062
17008,chr3,48467876,48469186,chr3,48467896,48467936
17009,chr3,48467876,48469106,chr3,48468640,48468687
17010,chr3,48467876,48469186,chr3,48468406,48468430
17011,chr3,48467910,48469106,chr3,48467896,48467936
17012,chr3,48467910,48469106,chr3,48468367,48468422
17013,chr3,48467910,48469106,chr3,48468406,48468430
17014,chr3,48467910,48469106,chr3,48468961,48468983
17015,chr3,48467910,48469106,chr3,48469019,48469062
17016,chr3,48467910,48469106,chr3,48468640,48468687
17017,chr19,48479210,48482314,chr19,48480494,48480528
17018,chr19,48479210,48480653,chr19,48480494,48480528
17019,chr19,48479210,48482314,chr19,48480494,48480528
17020,chr19,48479210,48482313,chr19,48480494,48480528
17021,chr4,48497356,48499421,chr4,48498731,48498778
17022,chr4,48497356,48499421,chr4,48498787,48498855
17023,chr4,48497356,48499421,chr4,48498763,48498865
17024,chr4,48497540,48499421,chr4,48498731,48498778
17025,chr4,48497540,48499421,chr4,48498787,48498855
17026,chr4,48497540,48499421,chr4,48498763,48498865
17027,chr4,48498315,48499680,chr4,48498787,48498855
17028,chr4,48498315,48499680,chr4,48498731,48498778
17029,chr4,48498315,48499680,chr4,48498763,48498865
17030,chr4,48498545,48499421,chr4,48498731,48498778
17031,chr4,48498545,48499421,chr4,48498787,48498855
17032,chr4,48498545,48499421,chr4,48498763,48498865
17033,chr3,48517683,48519746,chr3,48517859,48517960
17034,chr3,48517683,48519746,chr3,48517843,48517909
17035,chrX,48523753,48524072,chrX,48523933,48523988
17036,chrX,48523922,48524072,chrX,48523933,48523988
17037,chr17,48542654,48543067,chr17,48542691,48542730
17038,chr17,48548869,48550333,chr17,48548884,48549038
17039,chr17,48548869,48550333,chr17,48548884,48549038
17040,chr17,48575506,48576721,chr17,48576588,48576670
17041,chr17,48575506,48576721,chr17,48576393,48576427
17042,chr17,48575506,48576721,chr17,48576584,48576663
17043,chrX,48597533,48599462,chrX,48597752,48597800
17044,chr3,48599634,48599710,chr3,48599660,48599708
17045,chr3,48600062,48600151,chr3,48600084,48600138
17046,chr3,48600974,48601118,chr3,48601029,48601037
17047,chr19,48616078,48616202,chr19,48616145,48616185
17048,chr17,48621155,48622899,chr17,48621301,48621347
17049,chr17,48621155,48622899,chr17,48621299,48621357
17050,chr17,48621155,48622899,chr17,48621186,48621254
17051,chr17,48621155,48622899,chr17,48621183,48621248
17052,chr17,48621155,48622899,chr17,48622855,48622896
17053,chr12,48688457,48693032,chr12,48688505,48688562
17054,chr12,48688457,48694436,chr12,48692413,48692462
17055,chr12,48688457,48694436,chr12,48691253,48691301
17056,chr12,48688457,48694436,chr12,48688505,48688562
17057,chr12,48688457,48694436,chr12,48692403,48692474
17058,chr12,48688457,48693032,chr12,48692413,48692462
17059,chr12,48688457,48693032,chr12,48691253,48691301
17060,chr12,48688457,48694436,chr12,48692422,48692462
17061,chr12,48688457,48693032,chr12,48692403,48692474
17062,chr12,48688457,48693032,chr12,48692422,48692462
17063,chr12,48766193,48768590,chr12,48767337,48767380
17064,chr12,48766197,48768590,chr12,48767337,48767380
17065,chr12,48766328,48768590,chr12,48767337,48767380
17066,chrX,48794164,48794311,chrX,48794232,48794271
17067,chrX,48794164,48794311,chrX,48794232,48794271
17068,chrX,48794164,48794311,chrX,48794232,48794271
17069,chrX,48794164,48794311,chrX,48794232,48794271
17070,chrX,48794164,48794311,chrX,48794232,48794271
17071,chrX,48794268,48794311,chrX,48794232,48794271
17072,chrX,48824543,48824860,chrX,48824665,48824727
17073,chrX,48824543,48824860,chrX,48824770,48824845
17074,chrX,48824543,48824958,chrX,48824665,48824727
17075,chrX,48824543,48824958,chrX,48824770,48824845
17076,chrX,48824543,48824958,chrX,48824657,48824730
17077,chrX,48824543,48824958,chrX,48824770,48824845
17078,chrX,48824543,48824958,chrX,48824657,48824730
17079,chrX,48824543,48824947,chrX,48824665,48824727
17080,chrX,48824543,48824947,chrX,48824770,48824845
17081,chrX,48824543,48824958,chrX,48824665,48824727
17082,chrX,48824543,48824958,chrX,48824770,48824845
17083,chrX,48824543,48824966,chrX,48824665,48824727
17084,chrX,48824543,48824966,chrX,48824770,48824845
17085,chrX,48824543,48824959,chrX,48824770,48824845
17086,chrX,48824543,48824966,chrX,48824657,48824730
17087,chrX,48824543,48824958,chrX,48824665,48824727
17088,chrX,48824543,48824958,chrX,48824665,48824727
17089,chrX,48824543,48824958,chrX,48824657,48824730
17090,chrX,48824543,48824957,chrX,48824770,48824845
17091,chrX,48824543,48824958,chrX,48824657,48824730
17092,chrX,48824543,48824958,chrX,48824665,48824727
17093,chrX,48824543,48824958,chrX,48824770,48824845
17094,chrX,48824543,48824958,chrX,48824657,48824730
17095,chrX,48824543,48824958,chrX,48824665,48824727
17096,chrX,48824543,48824958,chrX,48824770,48824845
17097,chrX,48824543,48824958,chrX,48824657,48824730
17098,chrX,48824543,48824860,chrX,48824657,48824730
