X,DDX6_chrom,DDX6_start,DDX6_end,strand,confidence_score,sample_or_tissue_used,3UTR_chrom,3UTR_start,3UTR_end,GENCODE_ID
12014,chr10,60794155,60794196,+,4.739795003,HepG2,chr10,60793975,60794843,ENST00000316629.8
12015,chr10,60794155,60794196,+,4.739795003,HepG2,chr10,60793975,60794828,ENST00000448257.6
12016,chr10,60794155,60794196,+,4.739795003,HepG2,chr10,60793975,60794852,ENST00000395284.8
12017,chr10,60794155,60794196,+,4.739795003,HepG2,chr10,60793975,60794852,ENST00000373809.2
12018,chr11,60890910,60890923,-,7.220647128,K562,chr11,60890546,60891165,ENST00000227524.9
12019,chr11,60890995,60891040,-,57.74089205,K562,chr11,60890546,60891165,ENST00000227524.9
12020,chr11,60890960,60890995,-,15.85402555,K562,chr11,60890546,60891165,ENST00000227524.9
12021,chr11,60890981,60891021,-,5.340467232,HepG2,chr11,60890546,60891165,ENST00000227524.9
12022,chr11,60890844,60890883,-,13.17805658,K562,chr11,60890546,60891165,ENST00000227524.9
12023,chr11,60891040,60891091,-,84.92844936,K562,chr11,60890546,60891165,ENST00000227524.9
12024,chr11,60891043,60891086,-,12.1494644,HepG2,chr11,60890546,60891165,ENST00000227524.9
12025,chr11,60890953,60891091,-,72.04850706,K562,chr11,60890546,60891165,ENST00000227524.9
12026,chr11,60891027,60891043,-,8.12205604,HepG2,chr11,60890546,60891165,ENST00000227524.9
12027,chr11,60890858,60890953,-,19.82164157,K562,chr11,60890546,60891165,ENST00000227524.9
12028,chr11,60890750,60890810,-,23.14187805,K562,chr11,60890546,60891165,ENST00000227524.9
12029,chr11,60891024,60891072,-,4.01631793,HepG2,chr11,60890546,60891165,ENST00000227524.9
12030,chr11,60890743,60890805,-,14.47357025,K562,chr11,60890546,60891165,ENST00000227524.9
12031,chr11,60922511,60922567,+,4.232507593,HepG2,chr11,60922165,60923376,ENST00000536171.1
12032,chr11,60922789,60922842,+,3.504713402,HepG2,chr11,60922165,60923376,ENST00000536171.1
12033,chr11,60922789,60922842,+,3.504713402,HepG2,chr11,60922165,60923443,ENST00000227525.8
12034,chr11,60922511,60922567,+,4.232507593,HepG2,chr11,60922165,60923443,ENST00000227525.8
12035,chr11,60922808,60922860,+,4.017282261,K562,chr11,60922165,60923443,ENST00000227525.8
12036,chr11,60922808,60922860,+,4.017282261,K562,chr11,60922165,60923376,ENST00000536171.1
12037,chr2,61187894,61187957,-,4.594322111,HepG2,chr2,61187462,61188101,ENST00000398571.7
12038,chr11,61299686,61299750,-,15.92804439,K562,chr11,61299450,61300135,ENST00000301764.12
12039,chr11,61299691,61299749,-,12.21798628,K562,chr11,61299450,61300135,ENST00000301764.12
12040,chr11,61299608,61299650,-,5.046799405,K562,chr11,61299450,61300135,ENST00000301764.12
12041,chr11,61299691,61299749,-,12.21798628,K562,chr11,61299454,61300135,ENST00000681803.1
12042,chr11,61299691,61299749,-,12.21798628,K562,chr11,61299454,61300135,ENST00000679712.1
12043,chr11,61299691,61299749,-,12.21798628,K562,chr11,61299454,61300135,ENST00000680075.1
12044,chr11,61299608,61299650,-,5.046799405,K562,chr11,61299454,61300135,ENST00000680075.1
12045,chr11,61299686,61299750,-,15.92804439,K562,chr11,61299454,61300135,ENST00000680075.1
12046,chr11,61299686,61299750,-,15.92804439,K562,chr11,61299454,61300135,ENST00000680367.1
12047,chr11,61299691,61299749,-,12.21798628,K562,chr11,61299454,61300135,ENST00000680367.1
12048,chr11,61299608,61299650,-,5.046799405,K562,chr11,61299454,61300135,ENST00000681803.1
12049,chr11,61299686,61299750,-,15.92804439,K562,chr11,61299454,61300135,ENST00000681803.1
12050,chr11,61299608,61299650,-,5.046799405,K562,chr11,61299454,61300135,ENST00000680367.1
12051,chr11,61299686,61299750,-,15.92804439,K562,chr11,61299454,61300135,ENST00000680717.1
12052,chr11,61299691,61299749,-,12.21798628,K562,chr11,61299454,61300135,ENST00000680717.1
12053,chr11,61299686,61299750,-,15.92804439,K562,chr11,61299454,61300135,ENST00000679712.1
12054,chr11,61299608,61299650,-,5.046799405,K562,chr11,61299454,61300135,ENST00000680717.1
12055,chr11,61299691,61299749,-,12.21798628,K562,chr11,61299454,61300135,ENST00000679588.1
12056,chr11,61299608,61299650,-,5.046799405,K562,chr11,61299454,61300135,ENST00000679588.1
12057,chr11,61299608,61299650,-,5.046799405,K562,chr11,61299454,61300135,ENST00000679712.1
12058,chr11,61299686,61299750,-,15.92804439,K562,chr11,61299454,61300135,ENST00000679588.1
12059,chr11,61299686,61299750,-,15.92804439,K562,chr11,61299462,61300135,ENST00000680602.1
12060,chr11,61299608,61299650,-,5.046799405,K562,chr11,61299462,61300135,ENST00000680602.1
12061,chr11,61299691,61299749,-,12.21798628,K562,chr11,61299462,61300135,ENST00000680602.1
12062,chr11,61299608,61299650,-,5.046799405,K562,chr11,61299463,61300135,ENST00000681935.1
12063,chr11,61299691,61299749,-,12.21798628,K562,chr11,61299463,61300135,ENST00000681935.1
12064,chr11,61299686,61299750,-,15.92804439,K562,chr11,61299463,61300135,ENST00000681935.1
12065,chr11,61348931,61348950,-,5.845397111,K562,chr11,61346503,61349242,ENST00000394900.8
12066,chr11,61349145,61349184,-,3.36069115,K562,chr11,61346503,61349242,ENST00000394900.8
12067,chr11,61348902,61348931,-,6.466817015,K562,chr11,61346503,61349242,ENST00000394900.8
12068,chr11,61348902,61348959,-,4.308259517,K562,chr11,61346503,61349242,ENST00000394900.8
12069,chr11,61348902,61348931,-,6.466817015,K562,chr11,61348753,61350398,ENST00000426130.6
12070,chr11,61348902,61348959,-,4.308259517,K562,chr11,61348753,61350398,ENST00000426130.6
12071,chr11,61348931,61348950,-,5.845397111,K562,chr11,61348753,61350398,ENST00000426130.6
12072,chr11,61349145,61349184,-,3.36069115,K562,chr11,61348753,61350398,ENST00000426130.6
12073,chr11,61350052,61350119,-,4.681982602,K562,chr11,61348753,61350398,ENST00000426130.6
12074,chr11,61348902,61348931,-,6.466817015,K562,chr11,61348804,61350398,ENST00000294072.9
12075,chr11,61348902,61348959,-,4.308259517,K562,chr11,61348804,61350398,ENST00000294072.9
12076,chr11,61348931,61348950,-,5.845397111,K562,chr11,61348804,61350398,ENST00000294072.9
12077,chr11,61350052,61350119,-,4.681982602,K562,chr11,61348804,61350398,ENST00000294072.9
12078,chr11,61349145,61349184,-,3.36069115,K562,chr11,61348804,61350398,ENST00000294072.9
12079,chr11,61348902,61348931,-,6.466817015,K562,chr11,61348837,61349556,ENST00000447532.6
12080,chr11,61348931,61348950,-,5.845397111,K562,chr11,61348837,61349556,ENST00000447532.6
12081,chr11,61349145,61349184,-,3.36069115,K562,chr11,61348837,61349556,ENST00000447532.6
12082,chr11,61348902,61348959,-,4.308259517,K562,chr11,61348837,61349556,ENST00000447532.6
12083,chr11,61350052,61350119,-,4.681982602,K562,chr11,61349646,61353075,ENST00000546151.5
12084,chr11,61350052,61350119,-,4.681982602,K562,chr11,61349840,61350422,ENST00000544118.5
12085,chr11,61446495,61446553,+,4.105895486,K562,chr11,61445991,61446697,ENST00000542074.1
12086,chr11,61446495,61446553,+,4.105895486,K562,chr11,61446071,61446733,ENST00000301761.7
12087,chr1,61457238,61457290,+,6.552112966,HepG2,chr1,61455320,61462788,ENST00000403491.8
12088,chr1,61457086,61457143,+,7.013993118,HepG2,chr1,61455320,61462788,ENST00000403491.8
12089,chr1,61457450,61457474,+,3.199661376,HepG2,chr1,61455320,61458037,ENST00000357977.5
12090,chr1,61457086,61457143,+,7.013993118,HepG2,chr1,61455320,61458037,ENST00000357977.5
12091,chr1,61459630,61459676,+,3.476468913,HepG2,chr1,61455320,61462788,ENST00000403491.8
12092,chr1,61457413,61457473,+,5.639574165,HepG2,chr1,61455320,61458037,ENST00000357977.5
12093,chr1,61461209,61461272,+,5.2156211,HepG2,chr1,61455320,61462788,ENST00000403491.8
12094,chr1,61459715,61459739,+,4.739795003,HepG2,chr1,61455320,61462788,ENST00000403491.8
12095,chr1,61461028,61461072,+,4.007253545,HepG2,chr1,61455320,61462788,ENST00000403491.8
12096,chr1,61457413,61457473,+,5.639574165,HepG2,chr1,61455320,61462788,ENST00000403491.8
12097,chr1,61457450,61457474,+,3.199661376,HepG2,chr1,61455320,61462788,ENST00000403491.8
12098,chr1,61459109,61459162,+,5.640136071,HepG2,chr1,61455320,61462788,ENST00000403491.8
12099,chr1,61458984,61459021,+,3.693916752,HepG2,chr1,61455320,61462788,ENST00000403491.8
12100,chr1,61457450,61457474,+,3.199661376,HepG2,chr1,61455320,61457876,ENST00000657234.1
12101,chr1,61457086,61457143,+,7.013993118,HepG2,chr1,61455320,61457876,ENST00000657234.1
12102,chr1,61457238,61457290,+,6.552112966,HepG2,chr1,61455320,61458037,ENST00000357977.5
12103,chr1,61457413,61457473,+,5.639574165,HepG2,chr1,61455320,61457876,ENST00000657234.1
12104,chr1,61457238,61457290,+,6.552112966,HepG2,chr1,61455320,61457876,ENST00000657234.1
12105,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000677814.1
12106,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000677933.1
12107,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000677928.1
12108,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000677814.1
12109,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000676771.1
12110,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000676771.1
12111,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000677928.1
12112,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000678877.1
12113,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000677150.1
12114,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000677150.1
12115,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000678182.1
12116,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000678182.1
12117,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000676889.1
12118,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000677476.1
12119,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000677476.1
12120,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000678877.1
12121,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000676999.1
12122,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000676999.1
12123,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000677813.1
12124,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000677813.1
12125,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000676889.1
12126,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000676553.1
12127,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000676553.1
12128,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000677803.1
12129,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000677417.1
12130,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000677417.1
12131,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000676667.1
12132,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000676667.1
12133,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000677556.1
12134,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000678790.1
12135,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000677556.1
12136,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000677933.1
12137,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000677239.1
12138,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000677239.1
12139,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000677803.1
12140,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000678081.1
12141,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477688,61478819,ENST00000678790.1
12142,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477688,61478819,ENST00000678081.1
12143,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477848,61478819,ENST00000401558.7
12144,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477848,61478819,ENST00000401558.7
12145,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477946,61478819,ENST00000677850.1
12146,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477946,61478819,ENST00000677850.1
12147,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477969,61478952,ENST00000451765.6
12148,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477969,61478952,ENST00000451765.6
12149,chr2,61478120,61478128,-,3.540116796,K562,chr2,61477979,61478914,ENST00000676789.1
12150,chr2,61478155,61478191,-,3.536314955,HepG2,chr2,61477979,61478914,ENST00000676789.1
12151,chr8,61501274,61501324,-,3.96221267,HepG2,chr8,61499542,61501645,ENST00000518592.5
12152,chr8,61501274,61501324,-,3.96221267,HepG2,chr8,61499542,61501629,ENST00000325897.5
12153,chr8,61501274,61501324,-,3.96221267,HepG2,chr8,61499542,61501627,ENST00000519846.5
12154,chr8,61501274,61501324,-,3.96221267,HepG2,chr8,61500555,61503358,ENST00000379454.9
12155,chr8,61502936,61502964,-,3.199661376,HepG2,chr8,61500555,61503358,ENST00000379454.9
12156,chr8,61502838,61502906,-,5.529101386,HepG2,chr8,61500555,61503358,ENST00000379454.9
12157,chr8,61502731,61502768,-,3.693916752,HepG2,chr8,61500555,61503358,ENST00000379454.9
12158,chr8,61625847,61625910,-,3.536314955,HepG2,chr8,61623709,61626272,ENST00000356457.9
12159,chr8,61625847,61625910,-,3.536314955,HepG2,chr8,61623709,61626272,ENST00000445642.6
12160,chr8,61625847,61625910,-,3.536314955,HepG2,chr8,61624536,61626272,ENST00000519234.5
12161,chr8,61625847,61625910,-,3.536314955,HepG2,chr8,61624538,61626272,ENST00000518068.5
12162,chr8,61625847,61625910,-,3.536314955,HepG2,chr8,61624602,61626272,ENST00000517903.5
12163,chr8,61625847,61625910,-,3.536314955,HepG2,chr8,61625305,61626272,ENST00000517847.6
12164,chr8,61625847,61625910,-,3.536314955,HepG2,chr8,61625909,61626272,ENST00000522835.5
12165,chr1,61681151,61681204,-,4.269339392,HepG2,chr1,61681045,61681350,ENST00000606498.5
12166,chr1,61681151,61681204,-,4.269339392,HepG2,chr1,61681046,61681350,ENST00000294613.9
12167,chr1,61681151,61681204,-,4.269339392,HepG2,chr1,61681048,61681350,ENST00000371180.6
12168,chr11,61745367,61745413,+,4.512902227,HepG2,chr11,61744489,61747001,ENST00000257215.10
12169,chr11,61788205,61788280,+,15.51406262,HepG2,chr11,61786143,61788517,ENST00000265460.9
12170,chr11,61788349,61788448,+,13.25097908,HepG2,chr11,61786143,61788517,ENST00000265460.9
12171,chr11,61788153,61788205,+,8.73852206,HepG2,chr11,61786143,61788518,ENST00000278836.10
12172,chr11,61788251,61788305,+,11.35125954,HepG2,chr11,61786143,61788518,ENST00000278836.10
12173,chr11,61788349,61788448,+,13.25097908,HepG2,chr11,61786143,61788518,ENST00000278836.10
12174,chr11,61788318,61788441,+,14.44339601,HepG2,chr11,61786143,61788518,ENST00000278836.10
12175,chr11,61788318,61788441,+,14.44339601,HepG2,chr11,61786143,61788517,ENST00000265460.9
12176,chr11,61788251,61788305,+,11.35125954,HepG2,chr11,61786143,61788517,ENST00000265460.9
12177,chr11,61788153,61788205,+,8.73852206,HepG2,chr11,61786143,61788517,ENST00000265460.9
12178,chr11,61788205,61788280,+,15.51406262,HepG2,chr11,61786143,61788518,ENST00000278836.10
12179,chr11,61789134,61789188,-,15.1152274,K562,chr11,61788948,61789235,ENST00000537328.6
12180,chr11,61789142,61789186,-,4.782928436,K562,chr11,61788948,61789235,ENST00000537328.6
12181,chr11,61789142,61789186,-,4.782928436,K562,chr11,61789130,61789235,ENST00000543510.1
12182,chr11,61789134,61789188,-,15.1152274,K562,chr11,61789130,61789235,ENST00000543510.1
12183,chr11,61797040,61797094,+,4.739795003,HepG2,chr11,61796504,61797238,ENST00000305885.3
12184,chr11,61796984,61797084,+,6.500825165,K562,chr11,61796504,61797238,ENST00000305885.3
12185,chr11,61796957,61797032,+,3.805119784,K562,chr11,61796504,61797238,ENST00000305885.3
12186,chr17,61865972,61866015,-,3.693916752,HepG2,chr17,61865366,61867556,ENST00000251334.7
12187,chr17,61865972,61866015,-,3.693916752,HepG2,chr17,61865366,61867556,ENST00000617492.4
12188,chr17,61865972,61866015,-,3.693916752,HepG2,chr17,61865369,61867556,ENST00000444766.7
12189,chr17,61865972,61866015,-,3.693916752,HepG2,chr17,61865389,61867556,ENST00000647009.1
12190,chr11,61866543,61866584,+,7.134226259,HepG2,chr11,61865689,61867354,ENST00000278840.9
12191,chr11,61866792,61866826,+,3.511542639,HepG2,chr11,61865689,61867354,ENST00000278840.9
12192,chr11,61867012,61867102,+,6.464207677,K562,chr11,61865689,61867354,ENST00000278840.9
12193,chr11,61867022,61867079,+,5.271256259,K562,chr11,61865689,61867354,ENST00000278840.9
12194,chr11,61867022,61867079,+,5.271256259,K562,chr11,61865689,61867354,ENST00000257261.10
12195,chr11,61866543,61866584,+,7.134226259,HepG2,chr11,61865689,61867354,ENST00000257261.10
12196,chr11,61867038,61867073,+,4.584678521,HepG2,chr11,61865689,61867354,ENST00000278840.9
12197,chr11,61867012,61867102,+,6.464207677,K562,chr11,61865689,61867354,ENST00000257261.10
12198,chr11,61866792,61866826,+,3.511542639,HepG2,chr11,61865689,61867354,ENST00000257261.10
12199,chr11,61867038,61867073,+,4.584678521,HepG2,chr11,61865689,61867354,ENST00000257261.10
12200,chr17,61943719,61943783,-,4.279424552,HepG2,chr17,61942604,61946467,ENST00000397786.7
12201,chr17,61945925,61945965,-,4.512902227,HepG2,chr17,61942604,61946467,ENST00000397786.7
12202,chr17,61945533,61945581,-,5.340467232,HepG2,chr17,61942604,61946467,ENST00000397786.7
12203,chr17,61943884,61943945,-,4.512902227,HepG2,chr17,61942604,61946467,ENST00000397786.7
12204,chr17,61945205,61945242,-,3.96221267,HepG2,chr17,61942604,61946467,ENST00000397786.7
12205,chr17,61945729,61945755,-,3.199661376,HepG2,chr17,61942604,61946467,ENST00000397786.7
12206,chr17,61945752,61945847,-,7.722436624,K562,chr17,61942604,61946467,ENST00000397786.7
12207,chr17,61945735,61945784,-,4.545455288,HepG2,chr17,61942604,61946467,ENST00000397786.7
12208,chr11,61964687,61964757,-,28.59994579,K562,chr11,61963149,61965515,ENST00000449131.6
12209,chr11,61964743,61964791,-,37.04567546,K562,chr11,61963149,61965515,ENST00000449131.6
12210,chr11,61964687,61964757,-,28.59994579,K562,chr11,61964284,61964726,ENST00000273550.12
12211,chr11,61964687,61964757,-,28.59994579,K562,chr11,61964565,61964726,ENST00000620041.4
12212,chr11,61964687,61964757,-,28.59994579,K562,chr11,61964584,61964726,ENST00000526640.5
12213,chr11,61964687,61964757,-,28.59994579,K562,chr11,61964600,61964726,ENST00000532601.1
12214,chr20,62134787,62134832,+,8.871258665,HepG2,chr20,62134162,62135374,ENST00000279068.11
12215,chr20,62135101,62135188,+,47.09536559,K562,chr20,62134162,62135374,ENST00000279068.11
12216,chr20,62134778,62134825,+,14.51455968,K562,chr20,62134162,62135374,ENST00000279068.11
12217,chr20,62134764,62134818,+,6.360025702,HepG2,chr20,62134162,62135374,ENST00000279068.11
12218,chr20,62135104,62135183,+,55.59966928,HepG2,chr20,62134162,62135374,ENST00000279068.11
12219,chr20,62135102,62135214,+,20.56747966,HepG2,chr20,62134162,62135374,ENST00000279068.11
12220,chr20,62134692,62134743,+,9.463189134,K562,chr20,62134162,62135374,ENST00000279068.11
12221,chr20,62134682,62134732,+,7.607901273,HepG2,chr20,62134162,62135374,ENST00000279068.11
12222,chr20,62134789,62134830,+,12.3567505,K562,chr20,62134162,62135374,ENST00000279068.11
12223,chr20,62135100,62135218,+,41.11667364,K562,chr20,62134162,62135374,ENST00000279068.11
12224,chr11,62152572,62152615,+,3.693916752,HepG2,chr11,62151976,62153169,ENST00000394818.8
12225,chr11,62152572,62152615,+,3.693916752,HepG2,chr11,62151976,62152752,ENST00000278849.4
12226,chr11,62152196,62152253,+,10.61946316,K562,chr11,62151976,62152752,ENST00000278849.4
12227,chr11,62152253,62152323,+,10.88578947,K562,chr11,62151976,62153169,ENST00000394818.8
12228,chr11,62152110,62152162,+,5.419897543,K562,chr11,62151976,62153169,ENST00000394818.8
12229,chr11,62152110,62152162,+,5.419897543,K562,chr11,62151976,62152752,ENST00000278849.4
12230,chr11,62152253,62152323,+,10.88578947,K562,chr11,62151976,62152752,ENST00000278849.4
12231,chr11,62152196,62152253,+,10.61946316,K562,chr11,62151976,62153169,ENST00000394818.8
12232,chr2,62223464,62223499,+,3.266697184,K562,chr2,62223414,62224731,ENST00000301998.5
12233,chr2,62223508,62223557,+,3.36069115,K562,chr2,62223414,62224549,ENST00000405767.1
12234,chr2,62223464,62223499,+,3.266697184,K562,chr2,62223414,62224549,ENST00000405767.1
12235,chr2,62224455,62224522,+,7.566486339,K562,chr2,62223414,62224549,ENST00000405767.1
12236,chr2,62224084,62224128,+,4.52966126,HepG2,chr2,62223414,62224731,ENST00000301998.5
12237,chr2,62224455,62224522,+,7.566486339,K562,chr2,62223414,62224731,ENST00000301998.5
12238,chr2,62224560,62224599,+,5.2156211,HepG2,chr2,62223414,62224731,ENST00000301998.5
12239,chr2,62224558,62224626,+,7.901234481,K562,chr2,62223414,62224731,ENST00000301998.5
12240,chr2,62224626,62224699,+,6.554074475,K562,chr2,62223414,62224731,ENST00000301998.5
12241,chr2,62224561,62224608,+,4.227194163,K562,chr2,62223414,62224731,ENST00000301998.5
12242,chr2,62224460,62224512,+,4.619541281,K562,chr2,62223414,62224731,ENST00000301998.5
12243,chr2,62224084,62224128,+,4.52966126,HepG2,chr2,62223414,62224549,ENST00000405767.1
12244,chr2,62223508,62223557,+,3.36069115,K562,chr2,62223414,62224731,ENST00000301998.5
12245,chr2,62224051,62224131,+,6.45759775,K562,chr2,62223414,62224731,ENST00000301998.5
12246,chr2,62224460,62224512,+,4.619541281,K562,chr2,62223414,62224549,ENST00000405767.1
12247,chr2,62224051,62224131,+,6.45759775,K562,chr2,62223414,62224549,ENST00000405767.1
12248,chr20,62309105,62309153,-,7.333286257,HepG2,chr20,62309064,62309335,ENST00000252999.7
12249,chr20,62387876,62387914,+,17.94513272,HepG2,chr20,62387761,62388520,ENST00000370562.1
12250,chr1,62451482,62451540,+,3.545634347,K562,chr1,62450981,62451804,ENST00000339950.5
12251,chr1,62451482,62451540,+,3.545634347,K562,chr1,62450981,62451802,ENST00000371146.5
12252,chr11,62516148,62516200,-,15.03408369,HepG2,chr11,62515901,62516743,ENST00000378024.9
12253,chr11,62515936,62515999,-,10.0208624,K562,chr11,62515901,62516743,ENST00000378024.9
12254,chr11,62516029,62516060,-,3.96221267,HepG2,chr11,62515901,62516743,ENST00000378024.9
12255,chr11,62516038,62516064,-,6.193822605,HepG2,chr11,62515901,62516743,ENST00000378024.9
12256,chr11,62560444,62560454,-,6.863014816,K562,chr11,62560281,62560454,ENST00000496634.2
12257,chr11,62566805,62566835,-,6.863014816,K562,chr11,62566805,62567010,ENST00000496634.2
12258,chr18,62577704,62577735,+,3.199661376,HepG2,chr18,62576579,62578579,ENST00000269499.10
12259,chr18,62578315,62578377,+,4.545455288,HepG2,chr18,62576579,62578579,ENST00000269499.10
12260,chr18,62578315,62578377,+,4.545455288,HepG2,chr18,62576579,62578579,ENST00000586834.1
12261,chr18,62578012,62578038,+,3.693916752,HepG2,chr18,62576579,62578579,ENST00000269499.10
12262,chr18,62578301,62578329,+,3.199661376,HepG2,chr18,62576579,62578579,ENST00000269499.10
12263,chr18,62576618,62576644,+,4.739795003,HepG2,chr18,62576579,62578579,ENST00000269499.10
12264,chr18,62578301,62578329,+,3.199661376,HepG2,chr18,62576579,62578579,ENST00000586834.1
12265,chr18,62577704,62577735,+,3.199661376,HepG2,chr18,62576579,62578579,ENST00000586834.1
12266,chr18,62578012,62578038,+,3.693916752,HepG2,chr18,62576579,62578579,ENST00000586834.1
12267,chr18,62576618,62576644,+,4.739795003,HepG2,chr18,62576579,62578579,ENST00000586834.1
12268,chr11,62593503,62593566,-,13.75222307,K562,chr11,62593213,62593874,ENST00000278823.7
12269,chr11,62593721,62593781,-,13.52238682,K562,chr11,62593213,62593874,ENST00000278823.7
12270,chr11,62593484,62593503,-,4.661830076,K562,chr11,62593213,62593874,ENST00000278823.7
12271,chr11,62593646,62593746,-,5.2156211,HepG2,chr11,62593213,62593874,ENST00000278823.7
12272,chr11,62593650,62593690,-,5.572357631,K562,chr11,62593213,62593874,ENST00000278823.7
12273,chr11,62593507,62593563,-,15.89353712,K562,chr11,62593213,62593874,ENST00000278823.7
12274,chr11,62593705,62593774,-,9.029885678,K562,chr11,62593213,62593874,ENST00000278823.7
12275,chr11,62593392,62593443,-,34.25455824,K562,chr11,62593213,62593874,ENST00000278823.7
12276,chr11,62593503,62593566,-,13.75222307,K562,chr11,62593214,62593874,ENST00000524902.5
12277,chr11,62593484,62593503,-,4.661830076,K562,chr11,62593214,62593874,ENST00000524902.5
12278,chr11,62593646,62593746,-,5.2156211,HepG2,chr11,62593214,62593874,ENST00000524902.5
12279,chr11,62593721,62593781,-,13.52238682,K562,chr11,62593214,62593874,ENST00000524902.5
12280,chr11,62593507,62593563,-,15.89353712,K562,chr11,62593214,62593874,ENST00000524902.5
12281,chr11,62593705,62593774,-,9.029885678,K562,chr11,62593214,62593874,ENST00000524902.5
12282,chr11,62593650,62593690,-,5.572357631,K562,chr11,62593214,62593874,ENST00000524902.5
12283,chr11,62593392,62593443,-,34.25455824,K562,chr11,62593214,62593874,ENST00000524902.5
12284,chr11,62615529,62615603,-,6.678022116,HepG2,chr11,62615295,62615700,ENST00000265471.10
12285,chr11,62615529,62615603,-,6.678022116,HepG2,chr11,62615296,62616185,ENST00000531383.5
12286,chr11,62624905,62624951,-,25.58745546,K562,chr11,62624825,62625814,ENST00000346178.8
12287,chr11,62624850,62624904,-,44.46365623,K562,chr11,62624825,62625814,ENST00000346178.8
12288,chr11,62624857,62624901,-,8.430399403,HepG2,chr11,62624825,62625814,ENST00000346178.8
12289,chr11,62625141,62625186,-,16.03673175,K562,chr11,62624825,62625814,ENST00000346178.8
12290,chr11,62625140,62625217,-,19.34326951,K562,chr11,62624825,62625814,ENST00000346178.8
12291,chr11,62624988,62625012,-,8.680226453,K562,chr11,62624825,62625814,ENST00000346178.8
12292,chr11,62624852,62624905,-,44.41981658,K562,chr11,62624825,62625814,ENST00000346178.8
12293,chr11,62624904,62624947,-,19.97326251,K562,chr11,62624825,62625814,ENST00000346178.8
12294,chr11,62624901,62624954,-,8.73852206,HepG2,chr11,62624825,62625814,ENST00000346178.8
12295,chr11,62624860,62624902,-,10.65844678,HepG2,chr11,62624825,62625814,ENST00000346178.8
12296,chr11,62624972,62625011,-,11.56428476,K562,chr11,62624825,62625814,ENST00000346178.8
12297,chr11,62625732,62625800,-,17.48441755,K562,chr11,62624825,62625814,ENST00000346178.8
